N,P,K,temperature,humidity,ph,rainfall,label
85.15364933361718,49.42025315026036,41.02600209429763,26.534305224747932,92.10063832031416,7.119938657697538,204.46318972219484,rice
81.84467172660574,47.07376721152237,36.40415518951583,19.102610080616103,97.1170803246798,6.336930585498749,199.52322871994699,rice
96.882599919378,46.33598152398482,39.9610751177527,26.75156554063126,83.39348129724922,5.975673784685136,184.57899197135802,rice
79.75017131924533,52.97935004950494,40.140490960718004,21.519419236196295,93.84819528753458,6.83366712779896,235.33819454664234,rice
79.0390192998309,41.34658397633253,36.466792190020854,25.14821109612869,89.25821759282242,6.129320015918347,186.84091834852083,rice
69.91881765169676,52.07102084735882,36.63881013094816,25.92872822837438,94.98210790158124,6.22641685352594,216.3848287903904,rice
78.59718554120118,53.696705970255586,35.84731839911147,28.957546944728318,85.48707930544822,5.487815273723739,246.8728113354302,rice
93.42394811853944,50.25765903439673,44.08922071446415,24.387799825086734,85.6045643050382,6.695523665759412,211.46441355736624,rice
95.235509675748,42.9780255046687,36.298690565676814,28.235599080959165,85.55407470316293,5.713904252567599,268.9352536411418,rice
80.54290815603512,53.58835362188704,42.29760541886464,28.6999944793218,82.5957742286812,6.414322553733354,183.58935896715164,rice
91.1579696648413,47.68795610062505,35.386593502995304,21.159284706449924,97.75030611141673,6.158083959123361,216.26452205687195,rice
76.59335173559653,46.39422828874526,36.098909415275,24.77547942607301,77.9533291902834,5.485635908444945,190.03661849455466,rice
95.4535928493018,35.43844169089399,43.15276869936545,20.456109293764705,94.36314328796198,6.476240163371198,284.0928337423561,rice
81.0307308123058,49.503779854643476,37.93744420108628,29.79558651582406,80.36624778861366,5.594240555366313,280.2041504277458,rice
66.51297194913657,52.691066810626616,45.84594578780904,25.661383933176808,91.70436302687051,6.138273925316484,259.0336237101713,rice
87.32510942892641,36.20575018474123,40.72404982534364,23.753423608012543,95.06749458521844,6.65522425814275,271.41403708578326,rice
94.55651869035455,53.41617756972601,35.22419683375624,22.97132718236531,84.49274487106945,6.806729137832257,236.87503076230522,rice
79.94654278080837,49.90817895885489,43.17972535888889,29.399640171665517,87.41130192807358,6.160757635271122,259.0109947470067,rice
85.26988942653865,49.67640901116466,38.371459272439765,25.523960340537414,91.68940569492896,5.602017197009676,241.7630698252234,rice
82.53126564337681,40.77825892541045,37.253369344310244,20.998104911075448,86.03087280160953,5.633601500059251,191.64929991148767,rice
69.59470136275615,37.271402650748925,35.39014760514189,23.734829975683855,81.4010651102993,5.516881530832264,227.1477763569437,rice
90.19762609365687,50.96133997238901,40.35906308534983,22.458052216854846,90.83997083151884,6.03431158625036,202.70911239753187,rice
89.41636340479036,43.720847351744716,37.476627433457814,20.425147229155233,84.54808949512304,6.529830773406044,208.6552491482202,rice
88.5650733957912,43.63204004197461,38.66066675273136,24.06141612817358,84.97506160977647,6.657328232051723,223.304409281049,rice
76.31276622901133,37.132692708297725,34.866691159021244,22.73003410962492,82.30974437999505,5.694747521893415,203.9716985591767,rice
100.36672230093114,55.54936682875423,45.0367449902695,21.81729335472158,81.43419980431183,6.168826841176013,274.33638566169213,rice
67.8373787769979,35.993064279179755,41.20099776704916,22.025892167118606,87.94946223287953,5.9019300916993505,225.229550837866,rice
76.87520422226522,48.80884228276989,43.578366757654365,27.536521501153643,86.83394098952118,6.058139080434045,211.9142463906783,rice
75.85638412702454,40.68774380294775,42.32959645627072,24.613847671784146,85.82980874970198,5.592321245155382,265.96248666110426,rice
86.03578667865233,45.628290324298185,37.65251571170933,29.564682407215322,84.00875489310876,6.126544144814675,273.19410167813527,rice
87.07850846510321,53.02098413545794,41.93065721871507,21.995728623073905,85.34315522750711,6.030543870610385,251.84454726299396,rice
75.65734438002627,53.876160729730614,39.04669326590202,24.98147585545251,88.69499432783627,5.751085519737045,197.63321250902888,rice
91.17252090842646,51.559339854556065,39.26695653158686,24.72945283104622,95.66078334197462,5.795558670398247,239.74240332307537,rice
87.41028286566633,39.612927393518135,45.840265805143105,26.591103130936354,85.1857864169067,6.430697334733831,278.7916838129278,rice
68.36739877087608,40.99841403524263,42.31972998648822,25.114364678015626,90.79154833995518,5.901101179858561,213.33170234088442,rice
79.40761780685082,44.4118476073872,42.55023786903047,23.459403333116633,88.710223489285,6.353594770486063,177.92161459516484,rice
89.19687145039688,37.772420296557385,44.19340334979093,21.796419187399216,85.86830178712037,5.0173206065239215,232.66422877061223,rice
82.51874815474538,43.53972859394484,35.82862051684112,21.7496914820397,93.89741630832366,6.575416672319028,216.88482575000694,rice
75.6392549519052,37.17724031397754,43.14492429633206,19.95677997938551,80.81198711466942,6.682082904625844,200.07578276286355,rice
85.74615909796958,46.473044460894535,39.197848903808215,21.233537545103363,87.02874897047951,6.314615154689812,185.0819501975105,rice
75.99621826875568,45.9656742121899,41.567869055386204,23.058885244081218,94.52740312735611,6.419965089964918,193.7265894580399,rice
72.85159184535168,46.03431913772545,38.07559622630882,23.130740509641523,86.10148920237226,6.7289276237976985,276.09447946938053,rice
71.85570795435738,34.05596413871285,41.44103248500965,28.114082197929477,89.01337863297628,6.384203722657574,242.87494838885823,rice
73.79186757573318,43.55589475351039,41.61612041034349,23.58840250193251,84.52104766545594,5.998181890714227,254.94242484008134,rice
66.72810538814772,44.857347963030804,44.51002976043991,22.715471850381842,95.18858017218119,5.780128116164998,184.70144429410954,rice
86.02735330681227,48.44143897907119,39.850588728353024,26.021912337577938,87.04800548952754,5.742789087266611,278.1627006132473,rice
94.41652084187412,40.85259661544889,40.30962501075763,22.4836732553914,92.2615229683091,6.511065833510945,189.2084454035151,rice
88.89442511731987,55.42323159034205,42.357695142680065,26.020068995812803,92.40858525834611,6.624911162259529,213.9728993075462,rice
83.97902533203163,41.53961803719225,43.3898745145008,28.342489032261497,92.05664270310572,6.262626941903574,180.6258853534555,rice
90.94084639039258,53.07209555066525,40.67050235247819,23.12675586384515,82.45299843194093,6.217377825736284,198.52482417844442,rice
95.79689930812708,48.48145624518644,36.6589295154907,24.34225996606234,94.17167714144877,6.785985357760397,239.01665182454144,rice
74.64654748781426,36.183420226085914,38.7966751003967,22.912913559950145,92.38100428257174,5.879852306712296,182.25821397469073,rice
81.313500383556,47.43052947828387,41.46977565835216,21.57341264665038,97.18232201698841,5.809890609866508,188.96000590558816,rice
68.87478643902759,38.454629190919505,44.64545729279153,25.30189240180458,83.86344284618914,5.559874934108215,240.1288950276393,rice
93.35339531682158,53.08186981131687,43.9231095274756,29.887976281979945,94.30683278957632,6.387448253666174,264.43490126853385,rice
80.8312294441067,46.89137900653355,36.656883157340246,28.26962638931741,93.98862120752143,5.889658371500522,188.1142558992704,rice
73.3154072439595,49.3276908209395,40.80084577255772,30.703551788449715,83.07505189175818,6.349002395903508,269.7022064763059,rice
79.74838322418812,46.366699580723626,35.19534352412713,26.680127820898257,96.0665817523271,6.975555011935832,246.4602154145987,rice
93.70863387385398,44.01122747226185,38.3857129818233,20.355933813245798,93.66705788780922,6.5318271291076675,201.58108195997912,rice
78.36056713191934,46.432276791056424,39.124356407228255,22.512749420756347,96.66067022996268,5.96353904254903,271.9374294209709,rice
74.55136324005342,52.765505698515156,44.18397604309444,27.619482752153292,95.55198285265226,6.354052727814045,251.62673432769563,rice
74.18242164811929,44.78111284205976,35.29601961335751,25.131554329043716,88.97945999107178,6.437653595226887,216.15380350468567,rice
88.22217309153993,50.58981469968586,33.07945887509849,26.308467774345438,83.32867725742396,5.770465685855353,278.80068852168733,rice
78.74776356108968,43.228967312862025,37.85643046606637,24.12957911874641,79.51112099914246,5.513155382026755,221.06988043190086,rice
85.26625721535399,37.422109336568305,45.63246606580084,21.56926555183406,87.04897460639492,6.685257488413057,268.0849103980706,rice
78.21322837234702,46.81295742883806,41.50139970505694,28.44521965509282,87.15447043390029,5.559131927863088,200.04425636278665,rice
97.16832518255028,53.981110168088975,38.16608871571419,22.394647631896728,91.49781551587485,5.4972206392130545,190.93518403703075,rice
78.33219903736209,45.98243368562534,41.61059107627661,19.828323489576302,94.60646892536867,6.288132952029448,226.52584138302635,rice
82.02758080093325,49.61115230632272,38.66113488979133,27.701849801415317,92.8942591458124,5.887927783660984,189.51161938923738,rice
82.30399558583925,45.44285929631026,33.52344142487044,23.6384193960178,90.35086978966935,5.886408240960706,244.37741424122808,rice
79.91891757881885,46.69962962964584,46.221268135976146,22.05235453124105,83.3743715387069,5.753729545819975,254.83414730169662,rice
74.75328233260996,35.16848265889029,37.317507340805136,21.01925885450901,86.79001584760188,6.7194457504896326,184.63106703495728,rice
93.05556203846456,46.31116274615222,38.07614843154144,25.501239707631772,87.89613273684425,5.556792839044046,192.56751575660172,rice
94.59245294678003,39.15823729984982,41.02841786704205,28.44865143235611,94.56434527245511,6.4780681237604885,224.33417385995438,rice
88.47736063864352,42.74901141989718,42.16985459102188,21.38728751853018,90.71152107751611,7.121980097313596,187.0888753936255,rice
95.83215861765981,42.560006583110415,38.51133153321099,25.647259522506765,89.56164396224612,6.162222532091988,255.35554739086422,rice
85.8750260120322,38.3745819271311,43.23738952698202,23.25446175962311,80.4482760895094,5.784602028421077,258.27599271845537,rice
72.68097087171115,42.97589388751199,38.29658481185665,24.380312338669874,88.32479216284102,6.304297966033038,240.62207664480087,rice
73.5683696437075,38.71820176609778,39.954442025239295,27.047771584788325,87.63815285013477,6.0147104287077156,236.19165605677367,rice
78.7282028015718,45.352979339721166,40.93253610683598,21.132457624599056,89.45360596092678,5.861374700540754,282.32345450211096,rice
93.25707624135079,37.07386896819608,35.734638003490446,25.39140262294072,87.95527580098944,6.532829758068331,276.2410227031698,rice
85.6264245579428,37.817781944183714,43.687762122018015,26.141073349671338,85.72523102757948,5.771968714941215,260.98484251133584,rice
77.36323865519341,55.8936765626683,39.62119077182441,26.57231779948845,85.65762080135966,5.94032331661357,246.68599291235327,rice
78.75959879763886,42.317011468695625,36.619491098223136,27.308453858708596,78.66898194016059,6.293769839913049,206.8461976949277,rice
94.10589126852545,44.64283389374652,32.773994432197895,25.5117420974304,92.55656398465112,5.580787836547004,255.18095495811875,rice
86.84178338010052,52.469155575227745,44.4221523700069,23.573470878524688,84.49138025588135,5.7432093680673555,276.6110035977682,rice
91.73672051258417,46.96815100720112,43.10342963125485,19.258237199073747,80.24114415327497,5.919762061790289,228.47863833431586,rice
91.66903771158854,47.27187515259018,46.058462160745435,29.113843690732452,82.11341159524686,6.662502831619292,185.69707574533726,rice
86.31472905238486,41.87194061326542,46.39163460699972,27.79992832247063,93.45282906721914,5.674352598533079,259.6422670655115,rice
81.48984870524234,38.03545668013657,35.07052640792688,20.035193572662497,74.61063619385686,5.73437003872797,277.7280082511181,rice
73.02110888123897,47.68909401236082,40.82783898174545,20.90684586774554,80.31530503368376,6.437354698180726,226.83212348880946,rice
79.60363468374997,54.516016102395476,42.882687733348575,27.14156382059224,83.57958852353396,6.076856216343959,238.74319293347017,rice
87.39040942625135,49.29360897632183,35.89392065509157,22.682628413023487,87.58688211408817,5.521887990035375,208.87777837250886,rice
76.24805813238818,44.233379101972865,34.938379366510176,27.998625067271487,79.72159795161144,5.679438776409912,196.4293159322594,rice
94.50464874929706,55.05268415163691,36.942639111473454,27.62344243287473,87.16263202164387,6.0914200665396265,271.89471392622653,rice
72.37718526115337,44.458519807127175,34.89670454174712,28.673149012061906,85.72149392626952,6.118712498633404,187.56861695671583,rice
78.10333372275873,40.47428207829332,34.47036631999505,25.181216530271538,94.46825723723701,5.780024389054078,180.84033102081602,rice
89.742180271215,54.09121876279376,42.93064503753211,25.89645050568519,78.92179528210472,6.830877290964267,262.65552336933246,rice
74.98427982041315,42.000833229578724,38.76714222966412,24.701456594753623,90.82556816249648,6.898093286740068,201.1538839904058,rice
94.20004655007853,53.39918484078087,42.111661680390434,23.025310606647754,91.97817827288755,6.10476367795525,263.72799653882925,rice
87.89181800047902,51.83721295611604,42.338479891467514,25.624036575149834,89.08901990185636,6.603310332417032,236.1295124735987,rice
89.77123127088701,49.376806818692074,37.122042015846546,23.215066783922957,81.57964887914918,6.109983311067425,250.07296376520975,rice
86.26412445260614,45.84263398542477,35.89136102324318,26.72241542247884,79.65475372345676,6.6139301891161555,198.38389025606492,rice
99.95163538547264,40.86437951057674,41.81920349149944,26.647711577036425,93.65516972739825,6.103805207438637,230.2238274350943,rice
70.73328818008451,48.1563979008959,39.51247444693817,24.7884020607394,89.04556608412493,6.345371393889285,258.2327597214406,rice
87.09264261490546,48.88313290355425,43.84626880689743,23.807228542223914,86.98268064175728,5.807039897956783,222.12830427927932,rice
86.4112199443304,36.3890249748952,36.85981403038486,28.538909103267375,82.22061554786997,6.308067495432299,238.0389231547265,rice
73.14817993524105,43.48984794444853,44.13867525476739,28.040881616071626,77.04895594177924,6.511255321124585,230.3195736083516,rice
76.30703175011189,47.004194836592916,35.94619332242293,26.635768273533895,88.20056663592737,6.698303229028189,188.73262916972303,rice
77.10367601628431,47.92591246537539,35.971733456820004,26.74046483481608,81.4746471190784,6.151308763358481,186.8733928640836,rice
71.59669666702794,43.962982245816484,34.8884143003737,27.774639632240824,94.64817339286373,5.51046271799642,251.2411569196933,rice
71.96577090175869,38.32956760185194,38.012133413843365,24.321171425996496,92.59394529754069,6.06378624083561,226.00738860930812,rice
93.46850183271036,52.04109484496406,40.23421749083281,24.440059168901232,88.926235962064,6.217072671471334,230.54722690743927,rice
73.0362386231936,42.627132299289855,43.20245892634853,25.16194010039601,82.9511322613207,6.494007411733086,268.3749208501191,rice
85.08916704515556,37.33601482020814,38.691245090608206,29.14026054057746,84.37001194153545,6.882954961446435,281.84790571865443,rice
92.44927600787544,42.06389807915559,43.61980700803359,25.813714160576,81.27630755351272,6.301525439632842,260.8160462257127,rice
76.08532131002755,43.64718558487555,42.057723843197486,19.772247321746953,94.09285972052538,6.5072557430730855,235.44932733606313,rice
71.63971966341094,36.44503507863652,41.13950591407621,25.578189140780186,94.40605665313575,6.727492504074105,186.42235084493296,rice
84.67509316383149,45.86654399647338,39.671449789657174,24.703192373333305,91.6900899629289,5.857418831773369,192.7641083910819,rice
81.37262578150664,50.24761592358339,42.25634514278117,25.419219349649033,87.67497248780086,6.369605691395231,225.11838301723313,rice
92.49882216400302,41.61333746840604,41.78798266446627,27.29213583437187,88.66819555747112,6.023848173418105,206.81293684689072,rice
76.92965671873333,55.34509582763921,42.213196747588505,25.540960245860255,81.28977379809247,5.89265912865974,224.9265226012161,rice
92.72359532477135,38.973487205148764,46.279665848789215,27.00365559085379,93.68971724918387,5.596865984960859,285.47195409137817,rice
75.56369354321276,38.10997412233517,35.98066628772014,25.58681536833255,86.32391735640358,6.320754896381414,213.3953041486692,rice
68.9187627324009,44.801430433288644,45.431113127382666,29.532158568157822,88.82387367553353,5.620649505392384,268.1425819014067,rice
89.25176599750006,41.38243935229238,40.61306698294882,26.095540913859615,89.57935708161635,6.43907450903594,264.42483906633936,rice
79.70326790872569,43.50804264895638,41.911457505929214,28.76283994016399,86.36972097578392,6.34431827284847,230.44142196427822,rice
70.81760456956768,39.19746576616102,44.305456833384014,23.320338325969544,89.39957503782738,5.639421007858401,243.47873778868865,rice
85.52982227987374,55.787088665853524,39.0127737097158,22.772118353710724,89.13467611413778,5.506308558137489,206.95374231710508,rice
80.98030745744344,41.99087577499708,42.659533100362225,27.483141607071186,87.4539904451242,5.460354209403876,257.9382989434926,rice
79.55305130862477,47.84276280128267,38.5319414048251,20.70321200853477,85.35926862342946,6.865886309755914,248.02334532860894,rice
80.22304455366174,51.18283301202995,47.59595030193772,20.71993298794623,89.61801915710613,5.732906869808324,237.6740472981896,rice
95.0020822452041,51.634787133513164,38.799217744703576,27.018359853224183,84.65136129137372,5.871345800117567,262.9525573578782,rice
58.806239819558535,39.215056370376956,16.782915725152893,22.979510865610262,69.2108742938459,6.593817179860205,71.66430226015093,maize
55.79130589298646,38.13976638398679,18.672497268273148,23.28448223769344,67.963707077982,6.142744604422864,70.82236635835811,maize
59.75230927197896,48.570373574127466,18.655198988024004,18.57994653823528,56.09826889911329,6.446368662083614,60.302914226793106,maize
55.75278203778429,37.226036678646224,15.456102832316827,22.19561961631386,64.59240105169785,6.680653411408885,99.32204520839363,maize
57.491569489459195,53.99667487758222,21.160811786500467,22.024958322422812,70.53073456419602,6.192507690249786,79.96261506167522,maize
47.35628972701717,41.682493399615225,20.626212146518423,20.35779816443299,73.4972798084667,6.945170921373712,94.39120039530825,maize
59.038847209781395,49.63360505135551,21.5443081941726,18.4964211346311,65.53308676489895,6.832131058203008,85.37272804530836,maize
57.510528657800165,42.65678951666952,23.834932818756023,26.629315671943537,62.849137604169314,6.754041050457028,103.8952402170712,maize
81.28025654783674,47.37897528306789,17.52849666321032,27.052338629121834,63.1464600996829,6.263103370944751,97.05657149739727,maize
56.768125360707415,35.66429085104006,25.606836764610875,17.438287970798267,75.82026220298744,6.772267463674411,105.19492162152373,maize
64.8354155524257,42.05720184992754,23.07711901688326,22.973997356310136,56.98566866634193,6.3581996557776295,64.03342066963103,maize
60.81279266568644,28.32212177678532,18.480793123571747,24.38149755062944,67.26192334311622,6.026166182143118,62.67596107453116,maize
57.08085220252221,40.19881397740077,17.276218543454657,24.767993903393272,78.95459996224459,6.266118818343487,74.64613479931495,maize
71.04579411821922,35.62346554066813,21.1215990736509,25.377238837265775,67.54101834127216,6.324058534671655,83.96208242497204,maize
71.75202004507652,29.02090223928397,20.769552460512628,21.983868928390393,54.456743060250034,6.25784715911568,65.98601941246474,maize
57.93584653585756,46.3093741343194,22.753204132884186,19.465539617912338,72.93030455271523,6.5373312919758195,112.83499783571338,maize
46.96473703823181,35.456030862004624,22.537066393481336,23.712785686531276,73.44473045408635,6.741200742254187,109.57826047413833,maize
64.63710701223124,37.74808590234806,22.48193112053443,20.206689280648796,62.97509213651756,6.368217335993292,56.92358542046978,maize
67.99222975077,49.22325936653509,19.307758663101456,22.731614259230728,70.25104195290248,6.002080264429238,67.79151007326811,maize
58.177619261192085,36.89851992444302,13.592220771586474,16.441276252096177,64.93518252904622,6.603634296396149,105.69703272659983,maize
50.65998505240347,42.37704337912793,24.1596021594966,22.86352528536117,70.51255224745402,6.025790725461933,87.89176724104216,maize
61.91889980832701,30.37375584305018,18.48591167146936,23.594926420106567,77.4636157535313,6.496292196685376,57.03726310837523,maize
53.5821182678144,34.6679600232964,17.0545811681243,21.70667695872136,68.62462644099868,6.249010116780464,64.5862954764117,maize
70.45711539521379,39.944252965986536,13.954471378052864,25.066094070294255,68.65181089216725,6.463265750670215,93.32675965859053,maize
71.34522625305267,32.413209779193195,16.480636595036078,16.444254962985667,66.55856026565829,6.382133267570306,70.92138425531257,maize
61.9370362838971,40.07305400004857,20.505266561636134,16.7969751319033,59.23934092856701,6.7395118911476395,63.643403247432346,maize
52.27249003214206,43.59105084915477,24.64199873061824,18.467644919647448,68.92892558645659,7.055649017391416,114.14744045572391,maize
58.40684163772912,38.8008907811157,23.92529976249681,23.372394043146887,54.33788166985599,5.71683773334325,79.18085834676086,maize
58.82871721850345,27.37687433927339,20.3039252991825,24.112311543485777,57.57109266097935,6.264208257186987,85.85162555569343,maize
55.753241905393665,41.31002671234322,16.67790577645544,23.502643350444103,61.18061517178354,6.051090425504838,108.83401923613428,maize
67.33157839624064,40.790956678161535,19.445201013413463,21.357556391877544,61.46797742694232,5.958558487583882,101.95110914818498,maize
72.57224713236296,35.01499328768412,16.52017236165772,19.8568505253375,71.67358305076407,6.544347746644291,86.43314115324078,maize
56.6185626451438,42.40092490382693,18.92791871956743,19.51905632601174,61.444694366942386,5.69527901428767,72.48020790987903,maize
77.91442762973486,40.01936495883737,17.5262312843153,20.33014601151564,72.09716638536727,7.127915292566279,73.9749886417391,maize
47.588280868261045,42.475808889063515,24.0339950644198,20.30925678483071,70.67929019984274,6.3092919599870045,96.0651706284554,maize
78.45890669329451,47.88197490157335,22.81526704032528,25.26788022208459,62.99981650316854,6.793533074526685,89.22900019780579,maize
52.89449033502284,49.420757491369834,24.47373857185894,23.775795506752747,68.11614684669132,6.763371430913824,107.05308839846789,maize
58.413587658805724,45.4950770412727,24.01322730893463,23.409891692693424,73.28863581978777,5.431333882015304,90.72554347399489,maize
52.00327577614157,48.85010475612883,18.79588939606109,22.722796731315285,60.94040433693084,6.717743935540199,88.62279005241543,maize
57.283375509811016,41.354246054887604,14.925783741501796,23.477767015363863,65.56217095149127,5.850844204784616,96.44655564175235,maize
77.45066286544844,41.77861395026525,20.700640255625057,22.02208783082771,56.32321287625864,6.317495380670183,105.1149797914298,maize
69.2965504032685,36.610853111628025,16.457326935364186,21.78577873637478,60.424213937245284,5.9020520157807095,85.0360892386415,maize
55.837242607345516,51.05581589799905,14.822948964207287,19.754665252554247,68.29209459810664,6.241073810959563,91.35068923018402,maize
68.45795648125791,45.16690677177776,21.676736820471106,22.797718577670786,54.63974337186629,6.612432453343836,67.55675526551985,maize
74.49381336401116,31.159850115716278,18.438125282897133,21.409799059363014,56.88412474925102,6.680710069501688,113.56863198702621,maize
61.13176676601033,42.71352313638974,14.532832758685245,18.877241112719965,70.88575651662876,6.673032122862009,57.1084777550135,maize
67.78074556259266,42.54818405401756,24.562757511944053,19.41168211001176,74.33848757766457,7.148577639775035,99.32931231147911,maize
75.76433122883566,41.227245447458984,23.2898407591992,19.081075829716497,63.7548156443948,6.753243142832024,101.92004190737828,maize
61.20520556602634,42.99463250688855,25.94914494827546,18.559521369229962,71.99898543235071,6.075633256299804,90.94209373795466,maize
54.7523490065722,34.33107124526623,18.540995463777985,18.30311912760498,57.48846062900936,6.380033156675202,99.95747794228063,maize
62.01355513729494,37.984331048151134,19.984132599128078,21.19314061514023,73.70086543670212,6.319098242228026,68.38642162844447,maize
75.8074993145771,44.486079813559655,21.52632148855496,26.2843911604875,68.12974405034261,6.243579358778645,89.0518881795817,maize
54.11547576247396,30.889774936876496,20.628083617613882,24.30371643508412,65.5101659571539,5.688191376772186,57.08959720461063,maize
53.53154267626045,34.64869075807206,13.58218493898525,21.84695048444,74.97648440901091,6.365902036735595,90.51706758921698,maize
63.996189577539646,36.66027118020006,24.572249097590888,22.87670273221558,64.70437848362035,5.68158749573318,89.62145943857485,maize
65.76441629866952,41.313787700825316,17.174957957388912,25.41545942664545,59.89815909468226,6.443527119693718,89.97971072528713,maize
75.02941081066346,41.7486643628456,17.967114631878026,24.42582829023072,63.47447787474336,6.208269864448658,105.2295255060634,maize
52.129745757474026,39.21325473695816,16.980477117680945,20.743857967372872,68.69695758568821,6.195297601364117,108.93649090686827,maize
60.46036351713116,43.505041558955746,22.764445495317663,25.423574628498464,71.9685068877456,5.892966015273185,74.63902421805606,maize
67.41245623749717,33.399641454151826,22.637944324332057,23.78155633109894,70.46768109086752,6.343848682176159,75.1064757561889,maize
74.78290028044135,39.56002413601491,19.807742589909477,18.720906131941707,66.17971973788654,6.628328119193263,66.68526191432125,maize
52.402284774713294,41.739255101967885,20.608482646036897,25.568317859061768,69.29671781278498,6.520370819524672,69.12195275953943,maize
57.86568300368859,45.411912117030646,15.288307476527743,24.792464373011747,59.372548030240154,6.581085210234647,99.08379983527217,maize
68.19474144982216,31.449702471390847,22.300785827422136,21.37651370159537,69.88723949273911,7.017099562718239,79.3268748881554,maize
79.38508930090003,48.7574286765092,13.79088705030944,19.00369103336833,60.821223660356054,6.0944730327657535,67.79581069731998,maize
53.05739013582599,47.032168222806824,21.243068086932944,22.719143920700027,70.61910767995485,6.673634163053636,97.00866395133593,maize
60.2216368090486,43.03566882687164,25.665440624806973,27.95962847009168,61.70581899236247,6.302594627195966,76.52937014181826,maize
64.70704044577329,47.34887126808385,15.702958651632072,23.73410952909478,72.18770808843347,6.749139139105042,88.03287607093051,maize
66.19471402719171,44.354744709055105,21.413148445106486,22.589502822598526,53.17653184532027,6.672414556254911,82.21122987558081,maize
79.25561984269706,42.053866053598206,19.41183766730592,20.063706612955563,57.285209487354685,5.963998435291948,77.14517840935991,maize
62.1730761449081,45.81257896063586,24.607537004731192,17.78560528396057,73.63345133367051,6.608846661984693,105.33770995569152,maize
55.79071111516066,34.463787141033194,20.649955146647915,21.291576581215306,55.720031682658686,5.7603491358351,62.153556116389026,maize
55.83696626927741,33.257710062813516,19.326997296251676,20.817636180334784,64.64368496190701,5.845056966346241,77.28548936417073,maize
54.96101686687358,41.45278219249218,18.38897548989712,20.212099349678958,66.38088916138858,6.1050153182738764,81.2139267201786,maize
67.42450231966431,44.77376518532496,18.374155406278064,23.50552673615626,73.946378689731,6.819694734759794,59.069996236568045,maize
70.74014224144344,36.741307622593695,22.998270355566696,23.56537979813852,64.81657994429092,6.788543940129266,97.32712188174315,maize
54.168850886704234,39.62314898960171,19.605704565259032,23.524619860265684,58.585233763895616,6.446884636478702,69.60098617540255,maize
55.625293094031996,36.428536278376434,23.945075935858217,20.204224408437213,58.10306338694167,6.549863354654179,100.71700021910732,maize
57.06466370721864,32.89717657825523,13.577439890671254,25.57431623945143,72.51015591885492,6.547328335287594,94.2323084224999,maize
75.05435789919959,38.30888537165096,22.439669685815083,24.460158970384676,58.855822049580375,6.412969852937554,70.84642830701698,maize
72.05278845379372,47.77480552129663,16.992275988766917,22.20998343811069,56.50321753988744,5.663195216409947,83.4850241299664,maize
59.753768573201405,47.39993100203948,22.61815343563855,24.581362897400286,58.84703554549883,6.746939211505884,78.3260251546475,maize
75.34238364031314,31.764062520850604,16.106316549349337,19.41781404915377,74.89252978504094,6.708121658288488,101.84681922742554,maize
75.95784801839439,28.99772866677538,21.701402421700752,22.716731300471924,66.66884860687419,7.187444717420128,73.26149489204528,maize
74.77833269679716,34.31144513323632,18.614692846959908,26.84255374057068,52.93810234308584,5.912808755699607,78.51773717114067,maize
71.41849665576449,43.17952861254858,24.273637522772,27.0714295392051,70.87504637168429,6.93558176707494,57.24880852196486,maize
